downloadable,free,id,name,url,pdf_url
TRUE,TRUE,570687,Carlyle Cabled Trapper Hat,https://www.premieryarns.com/products/isaac-mizrahi-carlyle-cabled-trapper-hat-free-download,https://cdn.shopify.com/s/files/1/1190/0400/files/carlyle-cabled-trapper-hat.pdf?14973894376347172837
TRUE,TRUE,570719,Classic Rib Hat #L40060,https://www.lionbrand.com/products/knitting-pattern-classic-rib-hat-1,http://cdn.lionbrand.com/media/patterns/knit-pattern-classic-rib-hat-l40060.pdf
TRUE,TRUE,581355,Chevron Sparkle Hat,https://www.yarnspirations.com/red-heart-chevron-sparkle-hat/RHK0116-018365M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwa6900516/PDF/RHK0116-018365M.pdf
TRUE,TRUE,585085,Cable Pattern Hat,https://www.lionbrand.com/products/knitting-pattern-cable-hat-1,https://cdn.accentuate.io/4679215218781/12378270040157/Knit-Pattern-Cable-Pattern-Hat-L10165-v1591451146252.PDF
TRUE,TRUE,594802,Diamond Cross Hat,https://www.cascadeyarns.com/pattern/diamond-cross-hat,https://www.cascadeyarns.com/wp-content/uploads/2022/07/DK252_220SportDiamondCrossHat.pdf
TRUE,TRUE,599197,Guy's Two-Tone Hat,https://web.archive.org/web/20160405060622/http://www.redheart.co.uk/free-patterns/guy%E2%80%99s-two-tone-hat,https://web.archive.org/web/20160407004748/http://www.redheart.co.uk/files/patterns/pdf/LW4800EN.pdf
TRUE,TRUE,600396,Split Line Swirl Hat,,https://web.archive.org/web/20150816171844/http://yarnalongtherockies.com/wp-content/uploads/2014/09/YATR-2014-Gypsy-Wools.pdf
TRUE,TRUE,605194,Let's Go Slouchy Knit Hat,https://www.yarnspirations.com/red-heart-lets-go%21-slouchy-knit-hat/RHK0816-017885M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw8a1a12d8/PDF/RHK0816-017885M.pdf
TRUE,TRUE,610124,Create Some Charm Hat,https://www.yarnspirations.com/red-heart-create-some-charm-hat/RHK0116-019001M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw81419cab/PDF/RHK0116-019001M.pdf
TRUE,TRUE,628347,Cable Traveller Hat,https://www.yarnspirations.com/patons-cable-traveller-hat/PAK0116-001294M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw2a640de8/PDF/PAK0116-001294M.pdf
TRUE,TRUE,631136,Beat the Bands Hat,https://www.yarnspirations.com/patons-beat-the-bands-hat/PAK0416-001270M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw9be96f57/PDF/PAK0416-001270M.pdf
TRUE,TRUE,646768,Nordic flake hat,https://www.yarnspirations.com/Caron-Nordic-Flake-Hat/CAK0116-004418M.html?utm_source=ravelry&utm_medium=referral,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw1fede109/PDF/CAK0116-004418M.pdf
TRUE,TRUE,661497,Yin & Yang Hat,http://www.joann.com/yin-and-yang-hat/3165880P222.html,http://demandware.edgesuite.net/aamm_prd/on/demandware.static/-/Sites-joann-project-catalog/default/dw3d933631/images/hi-res/project/pdf/3165880P222.pdf
TRUE,TRUE,668398,Great Beginnings Hat,https://www.yarnspirations.com/caron-great-beginnings-hat/CAK0116-004130M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwa25c61be/PDF/CAK0116-004130M.pdf
TRUE,TRUE,676651,Bright In-Style Hat,https://www.yarnspirations.com/red-heart-bright-in-style-hat/RHK0116-017869M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwc9eed556/PDF/RHK0116-017869M.pdf
TRUE,TRUE,696324,Shining Swirls Knit Hat,http://www.yarnspirations.com/patterns/shining-swirls-knit-hat.html,https://s3.amazonaws.com/spinrite/pdf/BERNAT-DAZZLE-K-ShiningSwirlsKnitHat-WEB-EN.pdf
TRUE,TRUE,699269,Color Block Hat,https://www.yarnspirations.com/red-heart-color-block-hat/RHK0116-024725M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw1616975d/PDF/RHK0116-024725M.pdf
TRUE,TRUE,708848,Free-Spirited Hat,https://www.yarnspirations.com/red-heart-free-spirited-hat/RHK0116-017007M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw9fd1b7ca/PDF/RHK0116-017007M.pdf
TRUE,TRUE,719165,Hip Slouch Hat,http://www.lionbrand.com/knitting-pattern-hip-slouch-hat.html,http://cdn.lionbrand.com/media/patterns/l40743a.pdf
TRUE,TRUE,726378,Helsinki Hat,,https://cdn.shopify.com/s/files/1/0249/6132/files/Helsinki_Hat_Kit_Pattern_Online_New.pdf
TRUE,TRUE,754328,Striping Messy Bun Hat,https://www.yarnspirations.com/red-heart-striping-messy-bun-hat/RHK0116-024566M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw838b4e25/PDF/RHK0116-024566M.pdf
TRUE,TRUE,780275,Northern Fair Isle Knit Hat,http://www.yarnspirations.com/patons-northern-fair-isle-knit-hat-and-mittens/PAK0116-002615M.html#q=Northern&start=4,http://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw1ce953ad/PDF/PAK0116-002615M.pdf
TRUE,TRUE,780590,Caramoor Hat,https://www.lionbrand.com/products/caramoor-hat-90583,https://cdn.accentuate.io/4679526580317/12378270040157/90583a-v1592513602947.pdf
TRUE,TRUE,791789,Guernsey Textures Knit Hat,https://www.yarnspirations.com/caron-guernsey-textures-knit-hat-and-scarf/CAK0416-008272V.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw21993ec8/PDF/CAK0416-008271M.pdf
TRUE,TRUE,791796,Man's Best Friend Hat,https://www.yarnspirations.com/patons-mans-best-friend-knit-hat/PAK0416-008288M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwabe16dcc/PDF/PAK0416-008288M.pdf
TRUE,TRUE,822581,Basic Hat,http://www.lionbrand.com/patterns/knitting-pattern-basic-hat-2.html,http://cdn.lionbrand.com/media/patterns/l40716a.pdf
TRUE,TRUE,854415,Pietra Classico Hat,https://www.yarnspirations.com/row-en/red-heart-pietra-classico-hat/RHK0116-024226M.html#q=pietra&includeContent=true&start=3,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwaaedfe17/PDF/RHK0116-024226M.pdf
TRUE,TRUE,863537,Linen Stitch Hat,https://www.yarnspirations.com/caron-linen-stitch-knit-hat/CAK0116-010217M.html#q=Linen+stitch&start=1,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwce3ce2c7/PDF/CAK0116-010217M.pdf
TRUE,TRUE,867908,Vivid Fair Isle Hat,https://www.yarnspirations.com/red-heart-vivid-fair-isle-hat/RHK0116-015446M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw32406be3/PDF/RHK0116-015446M.pdf
TRUE,TRUE,871424,Harlequin Hat,https://www.yarnspirations.com/caron-x-pantone-knit-harlequin-hat/CAK0116-012067M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw2ec16869/PDF/CAK0116-012067M.pdf
TRUE,TRUE,888399,Hazlet Hat,http://www.lionbrand.com/hazlet-hat-l80196.html,http://www.lionbrand.com/lby_freedownload/download/link/product_id/160841.pdf?access=shopgate&shopgate_redirect=1
TRUE,TRUE,971854,Fair Isle Hat,https://www.yarnspirations.com/red-heart-fair-isle-knit-hat-cowl/RHK0138-027213M.html?utm_campaign=2019_10_Launch_RedHeartHeatWave&utm_medium=referral&utm_source=ravelry&utm_content=RedHeartFairIsleKnitHatCowl,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwf43643c1/PDF/RHK0138-027213M.pdf
TRUE,TRUE,1065197,Wavy Knit Hat,https://www.yarnspirations.com/bernat-wavy-knit-hat/BRK0116-012142M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw47b84ff0/PDF/BRK0116-012142M.pdf
TRUE,TRUE,1102762,Textured Hat,https://www.yarnspirations.com/Caron-Textured-Knit-Hat/CAK0116-029828M.html?utm_source=ravelry&utm_medium=referral,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw0e4f4119/PDF/CAK0116-029828M.pdf
TRUE,TRUE,1105077,Easy Peasy Knit Hat,https://www.yarnspirations.com/stitch-club-easy-peasy-knit-hat-%2B-tutorial/PAK0116-030067M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw4dd1e6b4/PDF/PAK0116-030067M.pdf
TRUE,TRUE,1207164,Striped and Blocked Hat,https://www.yarnspirations.com/caron-easy-striped-blocked-knit-hat/CAK0116-031142M.html?utm_medium=referral&utm_source=ravelry,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw48219b76/PDF/CAK0116-031142M.pdf
TRUE,TRUE,1290826,Shannon Hat,https://tahkistacycharles.com/product/tahki-yarns-patterns/shannon-hat-in-donegal-tweed/,https://tahkistacycharles.com/wp-content/uploads/patternpdfs/Tahki_Shannon_Hat_Free_Pattern.pdf
TRUE,TRUE,1297827,Chunky Cabled Hat,https://www.cascadeyarns.com/pattern/chunky-cabled-hat,https://www.cascadeyarns.com/wp-content/uploads/2022/09/C795_PacificChunky_ChunkyCabledHat.pdf
TRUE,TRUE,534220,Lacework Hat #L32346,https://www.lionbrand.com/products/knitting-pattern-lacework-hat-1?_pos=1&_sid=a5fe3168c&_ss=r,https://cdn.accentuate.io/4679333970013/12378270040157/Knit-Pattern-Lacework-Hat-L32346-v1590760688753.PDF
TRUE,TRUE,626705,Waves Hat,https://www.yarnspirations.com/patons-waves-hat/PAK0116-001278M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw5791f928/PDF/PAK0116-001278M.pdf
TRUE,TRUE,668178,Nordic Hat,https://www.yarnspirations.com/patons-nordic-hat/PAK0116-001191M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwb577d70b/PDF/PAK0116-001191M.pdf
TRUE,TRUE,759247,Slipped Rib Hat,https://www.yarnspirations.com/red-heart-slipped-rib-hat/RHK0116-024699M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwc6a4a773/PDF/RHK0116-024699M.pdf
TRUE,TRUE,780262,Easy Going Knit Hat,http://www.yarnspirations.com/patterns/bernat-easy-going-knit-hat.html?id=202857,https://s3.amazonaws.com/spinrite/pdf/Bernat-Roving-K-EasyGoingKnitHat.pdf
TRUE,TRUE,840375,Knit Stripes Hat,https://www.yarnspirations.com/red-heart-knit-stripes-hat/RHK0116-015559M.html?utm_medium=referral&utm_source=ravelry,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw6a3a887d/PDF/RHK0116-015559M.pdf
TRUE,TRUE,840379,Fair Isle Hat,https://www.yarnspirations.com/row-en/red-heart-knit-fair-isle-hat/RHK0116-015569M.html#q=Fair+Isle+Hat&includeContent=true&start=8,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw80fc7e22/PDF/RHK0116-015569M.pdf
TRUE,TRUE,865489,Frosted Fair Isle Hat,https://www.yarnspirations.com/patons-frosted-fair-isle-knit-hat/PAK0116-012110M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw367fd925/PDF/PAK0116-012110M.pdf
TRUE,TRUE,990359,Simple Fair Isle Hat,https://www.yarnspirations.com/Red-Heart-Simple-Fair-Isle-Knit-Hat/RHK0416-027622M.html?utm_source=ravelry&utm_medium=referral,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwececfca6/PDF/RHK0416-027622M.pdf
TRUE,TRUE,1067532,Family Knit Adult Fair Isle Hat,https://www.yarnspirations.com/Bernat-Family-Knit-Fair-Isle-Adult-Hat/BRK0116-029192M.html?utm_source=ravelry&utm_medium=referral,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw28d5cab9/PDF/BRK0116-029192M.pdf
TRUE,TRUE,1321326,Tondo Hat,https://www.yarnspirations.com/Red-Heart-Tondo-Hat/RHK0116-024254M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwc10734ee/PDF/RHK0116-024254M.pdf
